,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58
3081,24,0,1,62,110,0,0,0,0,0,0,0,0,0,0,0,14,45,20,1,83,13,90,134,27,17,0,0,0,0,78,34,385,58,1,9,9,1,2,6,61,19,0,0,0,0,0,0,0,0,0,0,0,48,38
3082,19,15,3,62,125,0,0,1,0,0,0,0,0,0,0,0,11,105,7,1,63,12,70,148,21,11,0,0,0,0,80,40,440,39,1,9,9,3,0,3,59,20,1,0,0,0,0,0,0,0,0,0,0,47,41
3083,26,0,0,69,163,0,0,0,0,0,1,0,0,1,0,0,11,105,8,1,70,18,70,176,29,12,0,0,0,0,76,33,545,57,1,9,10,2,0,2,49,16,0,0,0,0,0,0,0,0,0,0,0,47,47
3084,30,0,0,66,120,0,0,1,0,0,0,0,0,0,0,0,4,35,10,1,33,14,72,139,30,8,0,0,0,0,80,40,370,61,0,9,9,0,3,6,55,18,0,0,0,0,0,0,0,0,0,0,0,44,40
3085,22,15,5,62,133,0,0,0,0,0,2,0,0,1,0,0,12,65,8,1,70,14,72,144,29,12,0,0,0,0,81,34,360,64,0,9,9,2,0,8,57,19,0,0,0,0,0,0,0,0,0,0,0,45,39
3086,21,10,6,66,105,0,0,0,0,0,0,0,0,0,1,1,12,85,10,1,50,17,64,132,25,7,0,0,0,0,79,34,400,62,1,8,9,2,0,4,70,23,0,0,0,0,0,0,0,0,0,0,0,46,43
3087,17,0,0.5,66,120,0,0,0,0,0,1,0,1,0,0,0,12,25,7,1,30,13,80,142,20,11,0,0,0,0,83,38,350,71,1,9,9,0,2,6,52,16,0,0,0,0,0,0,0,0,0,0,0,45,41
3088,26,0,0,60,140,0,0,1,0,0,0,0,1,2,1,0,12,55,8,1,67,11,96,161,28,12,0,0,0,0,76,33,540,90,1,8,9,3,0,2,65,21,0,0,0,0,0,0,0,0,0,0,0,49,41
3089,20,30,20,65,120,0,0,0,0,0,0,1,0,1,0,0,10,65,10,1,57,12,70,142,25,11,0,0,0,0,76,34,350,65,0,9,9,2,0,3,64,21,0,0,0,0,0,0,0,0,0,0,0,43,40
3090,21,15,4,58,80,0,0,0,0,0,0,0,0,1,0,1,12,85,7,1,80,10,88,99,22,12,0,0,0,0,80,36,400,54,1,9,9,3,0,11,50,17,0,0,0,0,0,0,0,0,0,0,0,45,41
3091,21,10,4,61,130,0,0,0,0,0,1,0,1,0,0,1,11,75,7,1,77,11,70,157,22,11,0,0,0,0,64,24,440,50,0,9,9,3,0,8,60,20,0,0,1,0,0,0,0,0,0,0,0,40,38
3092,29,10,13,66,136,2,1,0,0,0,1,2,1,1,0,0,10,95,10,1,53,15,60,154,31,8,2,1,0,0,79,38,595,58,1,3,9,2,0,9,51,17,1,0,0,0,0,0,0,0,0,0,0,48,38
3093,22,0,3,66,135,0,0,0,0,0,0,0,0,2,1,0,16,55,7,1,77,13,100,157,23,17,0,0,0,0,81,38,595,67,1,4,9,2,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,46,40
3094,20,20,4,62,105,0,0,0,0,0,1,0,0,0,0,0,8,55,10,1,53,13,60,136,22,11,0,0,0,0,83,34,400,62,0,8,9,2,0,1,60,20,0,0,0,0,0,0,0,0,0,0,0,46,41
3095,21,30,8,62,113,0,1,0,0,0,0,0,0,0,0,1,12,65,7,1,70,12,86,143,25,12,0,0,0,0,81,34,405,65,0,8,9,3,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,45,40
3096,21,6,4,65,117,0,0,0,0,0,0,1,0,0,0,1,12,95,10,1,70,11,70,137,21,12,0,0,0,0,86,40,400,54,1,8,9,3,0,4,65,21,0,0,0,0,0,0,0,0,0,0,0,46,40
3097,24,0,0,61,128,0,0,0,0,0,0,0,0,0,0,0,5,15,7,1,7,13,80,149,26,5,0,0,0,0,81,32,485,80,0,8,9,0,2,8,73,24,0,0,0,0,0,0,0,0,0,0,0,47,38
3098,27,0.5,7,61,139,0,0,0,0,0,0,0,0,0,0,0,16,75,10,1,93,13,74,161,28,14,0,0,0,0,85,36,640,75,1,9,9,2,0,4,47,15,0,0,0,0,0,0,0,0,0,0,0,47,41
3099,25,0,0,67,136,2,0,0,0,0,0,0,1,0,0,0,16,85,6,1,93,13,70,145,26,18,0,0,0,0,74,29,480,58,0,9,9,0,2,6,56,18,0,0,0,0,0,0,0,0,0,0,0,46,38
3100,18,0,0,62,135,0,0,0,0,0,0,0,0,1,0,0,15,35,10,1,77,11,68,164,22,16,0,0,0,0,75,36,540,42,1,8,8,0,2,8,40,14,0,0,0,0,1,0,0,0,0,0,0,47,38
3101,26,0,0,63,124,0,0,0,0,0,0,1,1,1,0,1,12,95,5,1,80,14,66,147,25,12,0,0,0,0,79,34,370,42,0,4,8,1,2,2,63,21,0,0,0,0,0,0,0,0,0,0,0,44,41
3102,22,0,0,61,135,0,0,0,0,0,0,1,0,0,0,0,11,95,6,1,70,12,68,165,24,12,0,0,0,1,81,38,540,83,1,9,9,2,0,2,54,17,0,0,0,0,0,0,0,0,0,0,0,46,40
3103,22,20,10,62,122,0,0,0,0,0,0,0,0,0,0,0,10,55,8,1,47,13,86,142,27,10,0,0,0,0,79,30,425,49,0,9,9,2,0,8,66,24,0,0,0,0,0,0,0,0,0,0,0,44,41
3104,28,10,12,63,105,0,2,0,0,0,0,2,0,0,0,0,12,55,10,1,47,15,60,128,30,8,0,0,0,0,80,32,430,61,1,9,9,2,0,1,71,22,0,0,0,0,0,0,0,0,0,0,0,45,40
3105,24,0,0,66,128,0,1,0,2,0,0,0,0,0,0,0,18,65,8,1,90,11,60,146,37,18,1,0,0,0,79,38,320,43,0,9,9,1,1,3,60,20,0,0,0,0,0,0,0,0,0,0,0,44,38
3106,24,0,7,61,87,0,0,0,0,0,0,2,2,1,0,0,13,25,10,1,40,13,80,112,24,11,0,0,0,0,83,36,320,44,0,9,9,2,0,8,74,24,0,0,0,0,0,0,0,0,0,0,0,43,40
3107,17,0,0,63,136,0,0,0,0,0,0,0,1,0,0,1,12,65,7,1,70,11,64,169,21,12,0,0,0,0,83,42,610,66,1,5,8,3,0,2,62,20,0,0,0,1,0,0,0,0,0,0,0,47,41
3108,23,0,0,64,170,0,0,0,4,0,0,0,0,0,0,1,12,85,4,1,83,12,80,198,24,12,0,0,0,0,76,33,360,79,1,8,9,3,0,3,63,19,0,0,0,0,0,0,0,0,0,0,0,45,39
3109,19,4,3,60,115,0,0,0,0,0,0,1,0,0,0,0,12,105,5,1,63,13,68,135,25,11,0,0,0,0,83,29,560,62,0,8,9,2,0,1,68,22,0,0,0,0,0,0,0,0,0,0,0,46,40
3110,26,0,10,67,136,0,0,0,0,0,0,0,0,1,0,1,12,105,5,1,93,11,72,149,27,16,0,0,0,0,82,38,350,59,0,7,8,2,0,2,64,21,0,0,0,0,0,0,0,0,0,0,0,46,43
3111,24,10,8,65,123,0,0,0,0,0,1,0,0,0,0,1,14,55,7,1,87,12,80,143,24,17,0,0,0,0,83,37,310,40,1,8,9,1,2,1,66,22,0,0,0,0,0,0,0,0,0,0,0,47,40
3112,16,0,0,62,100,0,0,2,0,0,5,0,0,1,0,0,9,105,12,1,60,14,80,110,17,10,0,0,0,0,74,30,510,65,0,6,9,2,0,6,59,19,0,0,0,0,0,0,0,0,0,0,0,45,43
3113,26,0,0,64,112,0,0,0,0,0,3,0,0,2,0,0,18,15,10,1,63,14,80,135,21,14,0,0,0,0,75,29,380,53,1,8,9,3,0,5,72,24,0,0,0,0,0,0,0,0,0,0,0,45,41
3114,19,2,2,65,130,0,0,0,0,0,0,0,0,0,0,0,12,95,4,1,47,13,76,165,22,10,0,0,0,0,77,30,510,86,1,8,9,2,0,7,72,24,0,0,0,0,0,0,0,0,0,0,0,47,41
3115,23,40,9,64,142,0,0,0,0,0,1,0,0,1,0,0,10,95,7,1,60,12,94,160,26,11,0,0,0,0,83,31,625,43,1,8,9,2,0,5,53,17,0,0,0,0,0,0,0,0,0,0,0,46,39
3116,19,13,3,60,105,0,0,0,0,0,1,0,0,0,0,0,12,45,7,1,67,13,70,125,21,11,0,0,0,0,77,33,600,60,1,9,9,2,0,2,71,23,0,0,0,0,0,0,0,0,0,0,0,46,40
3117,21,0,0,62,115,0,0,0,0,0,0,0,0,1,0,1,12,65,7,1,77,11,78,139,21,12,0,0,0,0,82,36,385,56,0,7,8,3,0,1,68,22,0,0,0,0,0,0,0,0,0,0,0,44,40
3118,21,0,0,59,95,1,0,0,0,0,1,0,1,1,0,0,7,45,8,1,70,12,46,119,27,12,0,0,0,0,83,40,410,47,1,9,9,2,0,7,62,19,0,0,0,0,0,0,0,0,0,0,0,45,43
3119,34,4,19,63,120,0,0,0,0,0,0,1,0,2,0,0,12,105,15,1,83,13,66,137,31,14,0,0,0,0,74,21,380,39,0,9,10,2,0,5,67,22,0,0,0,0,0,0,0,0,0,0,0,45,37
3120,17,0,0,66,116,2,0,0,0,0,0,0,0,1,0,1,11,45,7,1,77,13,80,154,18,13,0,0,0,0,83,39,525,54,1,10,10,1,2,8,54,17,0,0,0,0,0,0,0,0,0,0,0,47,43
3121,32,0,0,59,98,0,0,0,0,0,3,2,1,1,0,0,5,45,22,1,57,13,68,118,32,14,0,2,0,0,85,32,420,46,1,9,9,3,0,5,61,19,0,0,0,0,0,0,0,0,0,0,0,45,41
3122,22,0.125,4,67,135,0,0,0,0,0,2,0,0,0,0,0,15,25,20,1,70,12,82,152,20,15,0,0,0,0,81,40,395,49,0,8,9,0,2,7,51,17,0,0,0,0,0,0,0,0,0,0,0,46,40
3123,18,5,4,62,110,0,0,0,0,0,0,1,1,0,0,1,12,105,10,1,63,13,64,134,19,10,0,0,0,0,84,37,465,61,0,6,8,0,2,5,59,19,0,0,0,0,0,0,0,0,0,0,0,47,35
3124,28,0,0,68,136,0,0,0,1,0,0,1,0,1,0,0,15,45,8,1,83,13,70,148,31,18,0,1,0,0,79,27,310,55,1,9,9,0,3,6,66,22,0,0,0,0,0,0,0,0,0,0,0,48,40
3125,24,3,9,61,138,0,0,0,0,0,0,0,0,0,0,0,8,55,17,1,57,13,60,164,25,11,0,0,0,0,75,26,535,65,1,9,10,3,0,4,61,19,0,0,0,0,0,0,0,0,0,0,0,47,39
3126,16,10,2,61,120,0,0,0,0,0,4,0,0,0,0,0,10,85,20,1,60,10,74,142,17,10,0,0,0,0,82,36,510,64,1,8,9,2,0,2,64,23,0,0,0,0,0,0,0,0,0,0,0,45,37
3127,23,15,7,63,126,1,0,0,0,0,0,2,0,1,0,1,12,65,10,1,70,10,74,137,22,12,0,0,0,0,78,32,370,47,1,9,9,3,0,6,57,19,0,0,0,0,0,0,0,0,0,0,0,49,36
3128,32,20,14,66,173,0,0,0,0,0,2,0,2,0,1,0,14,55,10,1,57,16,100,167,32,12,1,0,0,0,79,24,390,54,1,9,9,5,0,0,60,21,0,0,0,0,0,0,0,0,0,0,0,43,38
3129,18,20,4,64,140,0,0,0,0,0,1,0,1,0,0,0,6,55,10,1,57,13,68,150,38,11,0,0,0,0,79,28,445,58,0,8,9,2,0,2,51,17,0,0,0,0,0,0,0,0,0,0,0,46,43
3130,21,0,7,64,115,0,0,0,0,0,0,0,0,1,0,1,12,85,5,1,80,13,64,146,22,12,0,0,0,0,81,33,530,48,1,9,9,2,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,45,41
3131,24,0,0,60,155,0,0,0,0,0,2,1,0,1,1,0,12,45,10,1,60,11,100,160,25,12,1,0,0,0,73,24,330,74,1,6,9,2,0,9,63,21,0,0,0,0,0,0,0,0,0,0,0,45,37
3132,23,30,8,64,120,0,0,0,0,0,0,0,0,0,0,1,12,105,5,1,73,14,78,148,26,11,0,0,0,0,81,35,400,56,0,9,10,2,0,5,60,20,0,0,0,0,0,0,0,0,0,0,0,44,39
3133,23,0,0,65,150,0,0,0,0,0,0,0,0,0,0,0,12,95,4,1,67,13,90,177,23,10,0,0,0,0,86,34,440,50,0,9,9,2,0,8,69,23,0,0,0,0,0,0,0,0,0,0,0,44,41
3134,19,15,3,64,130,0,0,0,0,0,1,2,0,0,0,1,12,105,10,1,73,11,65,153,20,12,0,0,0,0,81,38,685,34,0,7,9,3,0,1,60,20,0,0,0,0,0,0,0,0,0,0,0,44,41
3135,20,0,0,65,118,0,0,2,0,0,0,0,0,0,0,0,11,35,7,1,43,15,90,139,24,11,0,0,0,0,81,31,805,78,0,9,9,3,0,1,48,16,0,0,0,0,0,0,0,0,0,0,0,47,42
3136,30,0,0,52,160,1,0,0,0,0,1,3,0,1,0,1,14,45,8,1,43,12,82,173,32,11,0,0,0,0,79,32,510,40,1,6,8,3,0,7,45,15,0,0,0,0,0,0,0,0,0,0,0,47,37
3137,25,20,9,63,138,0,0,0,0,0,2,1,1,1,0,0,10,45,17,1,43,11,80,147,28,11,0,0,0,0,82,35,570,52,0,6,9,2,0,3,65,20,0,0,0,0,0,0,0,0,0,0,0,46,41
3138,31,40,17,60,113,2,0,0,0,0,1,1,0,1,0,0,9,75,12,1,67,11,70,147,34,10,1,3,2,1,82,36,540,76,0,9,9,3,0,3,60,19,0,0,0,0,0,0,0,0,0,0,0,44,45
3139,22,0,0,62,117,0,0,0,0,0,1,1,0,1,0,1,12,105,4,1,73,13,70,144,25,10,0,0,0,0,81,36,430,49,0,9,9,2,0,4,61,19,1,0,0,0,0,0,0,0,0,0,0,46,41
3140,30,0,0,60,138,0,2,0,0,0,0,0,0,1,0,1,12,85,18,1,70,11,74,136,30,10,0,0,0,0,86,41,625,63,0,9,9,2,0,4,56,19,0,0,0,0,0,0,0,0,0,0,0,45,40
3141,17,0,0,63,137,0,0,0,0,0,0,2,0,0,0,0,9,35,7,1,53,13,80,159,21,11,0,0,0,0,81,36,510,53,0,8,9,2,0,5,55,18,0,0,0,0,0,0,0,0,0,0,0,45,34
3142,21,0,3,64,117,0,0,0,0,0,0,1,0,1,0,0,16,75,10,1,93,13,80,134,24,17,0,0,0,0,79,32,530,46,0,9,9,0,3,0,48,17,0,0,0,0,0,0,0,0,0,0,0,46,42
3143,22,40,9,60,107,0,0,1,0,0,1,0,0,0,0,0,11,35,13,1,33,10,76,128,26,11,0,0,0,0,82,28,420,64,1,9,9,3,0,8,62,20,0,0,0,0,0,0,0,0,0,0,0,47,38
3144,18,1,2,62,122,0,0,0,0,0,0,0,2,2,0,0,9,15,10,1,20,9,70,155,20,9,0,0,0,0,80,38,395,44,0,9,9,2,0,4,43,14,0,0,0,0,0,0,0,0,0,0,0,46,42
3145,21,2,5,61,123,0,0,0,0,0,0,0,0,0,0,1,12,95,10,1,73,11,80,138,22,12,0,0,0,0,82,38,300,75,1,6,9,0,2,4,71,24,0,0,0,0,0,0,0,0,0,0,0,45,40
3146,28,4,6,64,148,0,0,0,0,0,0,2,0,0,0,1,12,85,5,1,63,13,80,164,33,12,0,0,0,0,76,29,325,52,1,9,8,2,0,11,32,20,0,0,0,0,0,0,0,0,0,0,0,47,35
3147,21,10,5,75,175,0,0,0,0,0,1,0,0,0,0,1,14,95,10,1,93,15,76,191,23,14,0,0,0,0,79,39,420,62,0,9,9,0,3,6,82,27,0,0,0,0,0,0,0,0,0,0,0,46,41
3148,18,0,0,63,117,0,1,0,0,0,0,1,0,1,0,0,12,55,7,1,67,12,85,139,19,12,0,0,0,0,80,40,370,68,0,6,9,2,0,5,65,22,0,0,0,0,0,0,0,0,0,0,0,44,39
3149,34,40,4,61,112,0,0,0,0,2,0,2,0,0,0,0,9,35,12,1,33,13,96,130,39,9,0,0,0,1,77,31,620,55,0,9,9,3,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,45,40
3150,22,20,6,64,140,0,0,0,0,0,0,1,1,1,0,1,11,75,7,1,70,12,86,163,31,12,0,1,0,0,83,30,570,50,0,9,9,3,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,44,43
3151,30,40,16,62,110,0,0,0,0,3,1,2,1,1,0,0,7,55,10,1,67,16,70,132,33,12,1,0,0,1,74,26,460,55,0,2,7,2,0,3,60,20,0,0,0,1,0,0,0,0,0,0,0,45,42
3152,23,20,11,62,155,0,0,0,0,0,0,1,0,0,0,0,12,95,8,1,83,11,65,162,26,12,0,0,0,0,77,31,470,65,1,9,9,3,0,1,60,20,0,0,0,0,0,0,0,0,0,0,0,46,41
3153,27,0,0,61,105,0,0,0,0,0,0,0,1,0,0,0,16,25,10,1,70,11,78,126,25,16,0,0,0,0,85,31,510,56,0,9,9,0,2,12,55,18,0,0,0,0,0,0,0,0,0,0,0,44,42
3154,29,0,0,63,118,0,0,0,0,0,1,0,0,0,0,0,17,65,10,1,90,13,78,137,33,17,0,0,0,0,82,31,555,50,1,9,10,0,2,0,65,22,0,0,0,0,0,0,0,0,0,0,0,47,39
3155,43,40,23,64,95,0,0,0,0,0,0,0,1,3,0,0,12,45,13,1,40,14,84,110,43,10,0,1,0,0,77,25,310,48,0,8,9,2,0,3,73,24,0,0,0,0,0,0,0,0,0,0,0,45,39
3156,29,0,6,69,158,0,0,0,0,0,0,0,0,2,0,0,12,35,13,1,67,10,80,175,32,12,0,0,0,0,77,25,360,98,0,8,9,2,0,3,72,24,0,0,0,0,0,0,0,0,0,0,0,45,44
3157,19,0,0,67,126,0,0,0,0,0,0,0,0,0,0,1,12,85,7,1,80,10,80,141,21,12,0,0,0,0,80,31,390,64,1,9,9,2,0,6,48,16,0,0,0,0,0,0,0,0,0,0,0,47,38
3158,20,0,0,64,127,0,0,0,0,0,0,0,0,0,0,0,14,25,10,1,70,12,64,141,22,15,0,0,0,0,84,33,235,74,1,6,9,5,0,11,54,21,0,0,0,1,0,0,0,0,0,0,1,45,39
3159,27,4,7,63,98,0,0,0,0,0,2,3,0,2,0,0,12,55,6,1,67,13,80,129,34,12,0,1,0,0,80,42,470,48,0,9,9,2,0,1,61,20,0,0,0,0,0,0,0,0,0,0,0,46,40
3160,22,20,7,68,147,0,0,0,0,0,0,0,0,0,0,0,12,95,5,1,70,13,62,164,25,12,0,0,0,0,77,26,350,33,1,5,8,2,0,2,72,24,0,0,0,1,0,0,0,0,0,0,0,47,41
3161,25,30,8,67,130,1,0,0,0,0,1,1,1,1,0,0,12,45,12,1,63,13,70,143,28,12,0,0,0,0,79,37,400,61,0,8,9,3,0,3,73,24,0,0,0,0,0,0,0,0,0,0,0,45,37
3162,36,0,16,64,200,0,0,0,0,0,0,0,0,0,0,1,12,55,10,1,53,13,80,180,26,10,0,0,0,0,78,31,470,75,0,9,9,3,0,4,75,25,0,0,0,0,0,0,0,0,0,0,0,43,42
3163,24,6,5,62,133,0,0,0,0,0,0,1,0,0,0,1,12,85,7,1,50,11,88,144,24,9,0,0,0,0,81,33,395,48,0,9,9,3,0,10,56,18,0,0,0,0,0,0,0,0,0,0,0,45,35
3164,23,20,7,69,140,0,0,0,0,0,0,1,0,0,0,0,12,95,10,1,73,14,76,167,27,12,0,1,0,0,81,40,495,60,0,9,10,0,2,5,63,21,0,0,0,0,0,0,0,0,0,0,0,45,39
3165,37,10,21,62,215,0,0,0,3,0,0,1,0,0,0,0,8,45,18,1,33,11,106,230,40,8,1,0,0,0,75,39,380,58,0,9,9,3,0,5,73,24,0,0,0,0,0,0,0,0,0,0,0,45,38
3166,26,0,0,61,110,0,0,0,0,0,0,0,0,0,0,0,12,55,6,1,67,12,80,131,24,11,0,0,0,0,77,27,490,58,1,9,9,0,0,4,44,14,0,0,0,0,0,0,0,0,0,0,1,46,40
3167,20,0,0,65,135,0,0,0,0,0,0,1,1,1,0,0,10,85,8,1,85,15,92,133,23,12,0,0,0,0,74,28,425,77,0,9,9,3,0,5,64,20,0,0,0,0,0,0,0,0,0,0,0,44,40
3168,22,30,5,60,117,0,0,0,0,0,0,0,0,1,0,0,12,55,10,1,57,11,72,145,25,8,0,0,0,0,76,32,420,43,1,9,10,0,2,7,53,17,0,0,0,0,1,0,0,0,0,0,0,48,36
3169,19,20,3,62,134,0,0,1,4,0,1,2,0,1,1,0,11,45,7,1,70,13,92,169,22,12,0,0,0,0,78,32,310,48,1,5,10,3,0,2,71,24,1,0,0,0,0,0,0,0,0,0,0,44,36
3170,21,0,4,69,140,0,0,0,0,0,0,0,0,2,0,0,14,65,10,1,90,11,80,156,21,13,0,0,0,0,84,32,375,50,0,8,9,0,2,2,57,18,0,0,0,0,0,0,0,0,0,0,0,45,37
3171,28,20,11,63,210,0,0,0,0,0,0,0,0,0,0,0,12,65,7,1,57,11,78,222,25,12,0,0,0,0,77,28,460,52,1,8,9,3,0,3,68,23,0,0,0,0,0,0,0,0,0,0,0,47,44
3172,39,8,23,60,100,0,0,0,0,0,0,0,0,0,1,1,12,85,10,1,70,12,70,122,28,12,1,0,0,0,81,33,430,78,1,9,9,2,0,4,60,20,0,0,0,0,0,0,0,0,0,0,0,47,40
3173,26,0.5,5,71,163,0,0,0,0,0,0,0,0,0,0,1,16,45,10,1,83,14,72,186,26,16,0,0,0,0,80,32,460,89,1,7,9,0,2,1,59,19,0,0,0,0,0,0,0,0,0,0,0,44,40
3174,31,0,13,60,120,0,0,0,0,0,0,2,0,1,0,0,12,85,3,1,63,13,80,145,32,11,0,0,0,0,81,39,580,61,1,9,9,3,0,1,61,20,0,0,0,0,0,0,0,0,0,0,0,47,42
3175,25,0.125,5,64,135,0,0,0,0,0,0,0,0,0,0,1,12,95,7,1,80,12,84,156,33,16,0,0,0,0,78,32,440,47,1,9,9,2,0,17,51,17,0,0,0,0,0,0,0,0,0,0,0,44,43
3176,19,5,2,62,103,0,2,0,0,0,0,0,0,1,0,1,10,25,20,1,35,10,76,129,22,10,0,0,0,0,81,37,360,58,1,8,9,2,0,5,40,19,0,0,0,0,0,0,0,0,0,0,0,45,39
3177,27,20,13,60,100,0,0,0,0,0,0,0,0,1,1,0,8,75,4,1,50,14,62,125,25,9,0,1,0,0,79,32,370,83,1,7,8,3,0,6,75,24,0,0,0,0,0,0,0,0,0,0,0,46,38
3178,23,0,4,61,107,0,0,0,0,0,0,0,0,0,0,0,16,85,20,1,93,9,70,114,23,17,0,0,0,0,82,38,260,41,1,7,8,0,2,5,68,22,0,0,0,0,0,0,0,0,0,0,0,45,39
3179,24,20,7,68,140,0,0,0,0,0,0,1,0,0,0,0,12,25,10,1,70,14,76,161,22,13,0,0,0,0,78,38,435,53,0,9,9,0,1,6,65,21,0,0,0,0,0,0,0,0,0,0,0,47,35
3180,26,0,0,64,135,0,0,0,0,0,1,2,0,1,0,0,12,85,6,1,70,13,74,136,28,12,0,0,0,0,78,30,390,47,1,9,9,3,0,4,64,21,0,0,0,0,0,0,0,0,0,0,0,45,40
3181,19,0,0,70,140,0,0,0,0,0,0,0,0,0,0,0,13,25,10,1,70,13,78,169,21,14,0,0,0,0,85,39,555,84,1,9,10,0,2,6,60,20,0,0,0,1,0,0,0,0,0,0,1,48,42
3182,31,30,4,65,171,0,0,0,1,0,1,2,0,3,0,0,12,65,8,1,70,10,72,180,29,12,1,1,0,0,83,35,425,36,0,8,9,2,0,8,52,17,0,0,0,0,0,0,0,0,0,0,0,44,39
3183,19,20,5,64,103,0,0,0,0,0,0,0,0,0,0,0,11,45,21,1,60,12,54,124,21,12,0,0,0,0,69,34,450,59,0,9,10,3,0,2,66,21,0,0,0,0,0,0,0,0,0,0,0,46,40
3184,22,10,8,63,115,0,0,0,0,0,0,0,0,1,0,1,8,85,10,1,73,12,60,140,24,12,0,0,0,0,67,27,330,53,1,9,9,3,0,5,55,18,0,0,0,0,0,0,0,0,0,0,0,45,36
3185,17,0,2,61,103,0,0,0,0,0,0,0,1,0,0,0,12,65,7,1,70,15,58,120,19,12,0,0,0,0,85,40,320,54,0,9,9,0,3,5,60,20,0,0,0,0,0,0,0,0,0,0,0,44,39
3186,21,2,5,67,129,0,0,0,0,0,0,1,1,0,0,0,12,5,4,1,60,16,88,149,27,18,0,1,0,0,77,25,400,63,0,9,9,1,2,1,53,18,0,0,0,0,0,0,0,0,0,0,0,46,43
3187,29,0,0,62,110,0,2,0,0,0,3,1,0,3,0,1,18,95,7,1,93,12,70,125,26,18,0,0,0,0,81,27,420,61,1,5,8,4,2,4,40,14,3,0,0,2,0,0,0,0,0,0,3,48,35
3188,30,0,5,66,140,0,0,0,0,0,0,0,0,0,0,0,17,55,8,1,87,12,60,142,28,17,0,0,0,0,78,37,362,37,0,9,9,3,3,2,49,15,5,0,0,0,0,0,0,0,0,0,0,45,40
3189,33,20,16,62,115,0,0,0,0,0,0,1,0,1,1,1,12,35,12,1,57,12,70,126,40,12,0,0,0,0,72,25,258,22,1,4,8,8,0,1,38,11,8,0,1,1,0,0,0,1,0,0,1,42,39
3190,27,10,6,63,118,0,0,0,0,0,1,1,0,1,1,0,12,55,8,1,77,12,60,141,33,12,0,0,0,0,82,34,387,47,1,8,9,4,4,10,59,20,0,0,0,0,0,0,0,0,0,0,0,47,39
3191,33,0,10,69,152,0,0,0,0,0,0,0,0,0,1,0,14,105,3,1,93,12,60,180,37,17,0,0,0,0,76,29,409,34,1,9,9,1,4,12,54,20,5,0,0,1,0,0,0,0,0,0,1,49,36
3192,26,0,0.5,65,118,0,0,0,0,0,1,0,0,0,0,0,15,95,5,1,83,15,60,136,34,14,0,0,0,0,79,27,357,62,0,1,6,5,3,9,41,13,5,0,0,3,0,0,0,0,0,0,1,45,35
3193,39,0,0,63,142,0,0,1,0,0,0,0,0,0,1,0,12,75,10,1,93,11,70,158,41,16,2,0,0,0,72,27,405,45,1,8,9,6,0,15,39,13,6,0,0,0,0,0,0,1,0,0,2,47,33
3194,25,15,4,63,123,0,0,0,0,0,0,1,0,2,0,0,12,95,10,1,93,12,70,145,30,16,0,1,0,0,74,29,425,38,0,8,10,7,0,8,50,16,6,0,0,0,0,0,0,0,0,0,1,42,33
3195,22,0,0,64,115,0,0,0,0,0,0,3,0,0,1,0,12,55,10,1,63,13,60,143,30,12,0,0,0,0,80,34,608,67,0,8,9,3,0,9,62,20,0,0,0,0,0,0,0,0,0,0,0,44,40
3196,25,10,6,67,124,0,0,0,0,0,1,0,0,0,0,0,16,95,10,1,80,14,78,146,28,16,0,0,0,0,81,35,396,86,1,6,9,2,2,3,46,15,0,0,0,0,0,0,0,0,0,0,0,47,41
3197,27,0,0,62,140,0,0,0,0,0,0,1,0,1,0,0,12,65,8,1,47,11,60,184,31,8,0,0,0,0,81,32,487,32,0,8,9,3,2,11,43,15,0,0,0,0,0,0,0,1,0,0,0,46,39
3198,31,10,15,66,140,0,0,0,1,0,0,2,0,0,1,0,12,105,10,1,90,12,68,153,32,16,3,1,0,0,75,28,483,54,1,8,9,4,0,13,25,11,5,0,0,0,0,0,2,0,0,0,2,49,38
3199,30,0,0,68,128,4,0,1,0,0,0,2,0,1,0,0,12,105,7,1,93,12,80,136,33,18,1,1,0,0,79,29,302,82,0,5,9,7,0,17,49,20,5,0,0,2,0,0,1,1,0,0,1,46,34
3200,29,0,11,72,150,0,0,0,0,0,0,2,0,0,1,0,16,105,8,1,93,13,70,163,33,16,0,0,0,0,77,22,338,67,1,7,9,4,2,9,62,20,3,0,0,0,0,0,1,0,0,0,0,46,37
3201,25,0,0,67,135,0,0,1,0,0,0,0,0,1,0,0,10,65,13,1,77,11,60,169,38,17,0,0,0,1,84,36,555,82,1,7,9,8,0,12,44,15,8,0,0,3,0,0,0,0,0,0,3,46,38
